System_Type,Type,Audience,Source,Status,Comment,Lengthinft,Jurisdiction,RPC,Shape_Length
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,178.631719428705310,Canaan,NVDA,54.446946339567099
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,534.155628320133246,Canaan,NVDA,162.810630302036429
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2836.921089672066046,Canaan,NVDA,864.693520461853041
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,634.705891024981156,Canaan,NVDA,193.458349393747085
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,243.070901907432784,Canaan,NVDA,74.088008530569240
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,751.104605890210109,Canaan,NVDA,228.936676549362403
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1303.981760609801086,Canaan,NVDA,397.453627915351262
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,207.596188007287424,Canaan,NVDA,63.275316079811091
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,221.545158689506962,Canaan,NVDA,67.526962207698929
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,207.596188007287424,Canaan,NVDA,63.275316079811091
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,516.846136437447853,Canaan,NVDA,157.534697345023801
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,542.684215019879844,Canaan,NVDA,165.410143444934789
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,178.631719428705310,Canaan,NVDA,54.446946339567099
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,825.818856089347946,Canaan,NVDA,251.709579281326711
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1270.510798962895251,Canaan,NVDA,387.251679131836738
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2001.390888126835762,Canaan,NVDA,610.023923180293991
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,421.836320483850557,Canaan,NVDA,128.575706369055041
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,703.420428406050519,Canaan,NVDA,214.402539717282934
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,66.347315059701515,Canaan,NVDA,20.222660983071872
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,209.839314769056386,Canaan,NVDA,63.959021094919713
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2001.390888126835762,Canaan,NVDA,610.023923180293991
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,243.070901907432784,Canaan,NVDA,74.088008530569240
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,311.361941448064670,Canaan,NVDA,94.903116716470379
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2413.335289562366142,Canaan,NVDA,735.584572719902894
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,823.674606313912250,Canaan,NVDA,251.056011970688076
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,209.839314769056386,Canaan,NVDA,63.959021094919713
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,703.420428406050519,Canaan,NVDA,214.402539717282934
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,6461.019097698132100,Canaan,NVDA,1969.318557960196813
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,788.430111704735509,Canaan,NVDA,240.313490357571709
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,535.671433658263140,Canaan,NVDA,163.272647754313880
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,221.545158689506962,Canaan,NVDA,67.526962207698929
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2316.389334813836285,Canaan,NVDA,706.035446658122964
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,421.836320483850557,Canaan,NVDA,128.575706369055041
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,246.632557654591096,Canaan,NVDA,75.173601167564129
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1797.848207852282940,Canaan,NVDA,547.984116217884093
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1303.981760609801086,Canaan,NVDA,397.453627915351262
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1270.510798962895251,Canaan,NVDA,387.251679131836738
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,311.361941448064670,Canaan,NVDA,94.903116716470379
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,6461.019097698132100,Canaan,NVDA,1969.318557960196813
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,825.818856089347946,Canaan,NVDA,251.709579281326711
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,634.705891024981156,Canaan,NVDA,193.458349393747085
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,542.684215019879844,Canaan,NVDA,165.410143444934789
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,535.671433658263140,Canaan,NVDA,163.272647754313880
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,823.674606313912250,Canaan,NVDA,251.056011970688076
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2316.389334813836285,Canaan,NVDA,706.035446658122964
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,788.430111704735509,Canaan,NVDA,240.313490357571709
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,408.256384723814392,Canaan,NVDA,124.436542081849282
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,408.256384723814392,Canaan,NVDA,124.436542081849282
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,516.846136437447853,Canaan,NVDA,157.534697345023801
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,534.155628320133246,Canaan,NVDA,162.810630302036429
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2413.335289562366142,Canaan,NVDA,735.584572719902894
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,280.285433844580609,Canaan,NVDA,85.430997502036249
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,246.632557654591096,Canaan,NVDA,75.173601167564129
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,66.347315059701515,Canaan,NVDA,20.222660983071872
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,3821.124607210111208,Brighton,NVDA,1164.678743007922094
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,706.096685517348988,Brighton,NVDA,215.218262858703554
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,756.353330911216858,Brighton,NVDA,230.536487884571301
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,856.016196961970536,Brighton,NVDA,260.913728484769308
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,42.010203002516143,Brighton,NVDA,12.804709465416218
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,508.722268084768814,Brighton,NVDA,155.058542350364178
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,240.501358793017999,Brighton,NVDA,73.304811814357905
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,1872.775549005221137,Brighton,NVDA,570.821969070488421
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,190.167286933720618,Brighton,NVDA,57.962987202582454
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,898.625336564330610,Brighton,NVDA,273.900993819976179
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,55.013301311805627,Brighton,NVDA,16.768053703260637
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,530.973127031184504,Brighton,NVDA,161.840603940205710
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,1568.696971863361796,Brighton,NVDA,478.138821723510375
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,117.837276390260769,Brighton,NVDA,35.916800694413858
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,280.068200481483132,Brighton,NVDA,85.364784775082953
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,581.977264845355194,Brighton,NVDA,177.386664648491006
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,31.385817399290410,Brighton,NVDA,9.566396837179019
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,796.646234556618424,Brighton,NVDA,242.817764522688833
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,192.193925268323056,Brighton,NVDA,58.580706547202261
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,453.272970731641863,Brighton,NVDA,138.157597057961340
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,280.068590043658219,Brighton,NVDA,85.364903513630111
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,459.094753913207057,Brighton,NVDA,139.932076514919061
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,719.981113870129207,Brighton,NVDA,219.450236485207824
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,803.275892359368868,Brighton,NVDA,244.838484156304133
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,42.563574120315373,Brighton,NVDA,12.973376976724063
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,673.311725855182999,Brighton,NVDA,205.225407473446751
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,859.917496458589312,Brighton,NVDA,262.102844533286998
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,295.555168639314729,Brighton,NVDA,90.085212518536324
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,3834.549063533800563,Brighton,NVDA,1168.770517164445891
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,255.062229903048461,Brighton,NVDA,77.742965186674283
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,421.315277846935714,Brighton,NVDA,128.416892578405452
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,47.038343737704999,Brighton,NVDA,14.337286712459310
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,48.648521417143215,Brighton,NVDA,14.828068853447048
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,1106.599261203007927,Brighton,NVDA,337.291444021350628
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,1403.622336420808097,Brighton,NVDA,427.824074450691910
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,210.051103146394269,Brighton,NVDA,64.023574190266601
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,59.880645437052507,Brighton,NVDA,18.251620145161759
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,220.054519114384476,Brighton,NVDA,67.072615279740702
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,751.399262272051146,Brighton,NVDA,229.026487811673576
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,29.603373648583080,Brighton,NVDA,9.023107999348667
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,875.458516314006715,Brighton,NVDA,266.839747233637354
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,277.747932862088248,Brighton,NVDA,84.657567227322346
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,93.457168356144095,Brighton,NVDA,28.485744003408911
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,593.635337540503770,Brighton,NVDA,180.940045092264114
Wastewater,Sanitary Line,Public,Data from Municipality,Existing,Data From NVDA,169.802752305776067,Brighton,NVDA,51.755877246612478
Combined,Combined Sewer,Public,Stormwater Permit Plam Interpretation,Abandoned, ,69.896155610402474,Barton,NVDA,21.304347548311551
Combined,Combined Sewer,Public,Data from Municipality,Abandoned, ,75.065974691292084,Barton,NVDA,22.880108353742362
Combined,Combined Sewer,Public,Stormwater Permit Plam Interpretation,Abandoned, ,34.955410868386835,Barton,NVDA,10.654408891743223
Combined,Combined Sewer,Public,Data from Municipality,Abandoned, ,16.473058934133906,Barton,NVDA,5.020988202452392
Combined,Combined Sewer,Public,Stormwater Permit Plam Interpretation,Abandoned, ,178.503601565525997,Barton,NVDA,54.407896016119651
Combined,Combined Sewer,Public,Stormwater Permit Plam Interpretation,Abandoned, ,128.453242098721518,Barton,NVDA,39.152546938808818
Wastewater,Sanitary Line,Public,Data Collected in Field,Abandoned, ,36.178606761128080,Barton,NVDA,11.027238987920191
Wastewater,Sanitary Line,Public,Data Collected in Field,Existing, ,20.875709993407003,Barton,NVDA,6.362916202377137
Wastewater,Sanitary Line,Public,Data Collected in Field,Existing, ,346.177464605659338,Barton,NVDA,105.514887835328551
Wastewater,Sanitary Line,Public,Data Collected in Field,Existing, ,86.805645822276176,Barton,NVDA,26.458359999962259
Wastewater,Sanitary Line,Public,Data Collected in Field,Existing, ,201.108978523600285,Barton,NVDA,61.298014692456896
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,984.616545828143217,Barton,NVDA,300.111113564862421
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,168.608018804457373,Barton,NVDA,51.391722487063490
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1450.717221933255587,Barton,NVDA,442.178595095541255
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,97.894981504521397,Barton,NVDA,29.838389407749659
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,87.061809789177872,Barton,NVDA,26.536438774575377
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,216.569668189721170,Barton,NVDA,66.010432751893163
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2552.792099463394152,Barton,NVDA,778.091007017530274
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1815.641026090349442,Barton,NVDA,553.407367043302770
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,376.452270869408267,Barton,NVDA,114.742648489230888
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,307.279420344592211,Barton,NVDA,93.658764323951246
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,180.411270265297816,Barton,NVDA,54.989353417203468
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,206.168181816307566,Barton,NVDA,62.840059806728632
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,99.873700617702795,Barton,NVDA,30.441502974147717
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,415.248592371671634,Barton,NVDA,126.567766904716976
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,307.310028487753641,Barton,NVDA,93.668093685688319
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1337.251295012854371,Barton,NVDA,407.594181676904213
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1639.037309919987138,Barton,NVDA,499.578556077098256
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,3552.008574690690693,Barton,NVDA,1082.652178920852748
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1039.000103735189441,Barton,NVDA,316.687221484494671
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1030.883350979182296,Barton,NVDA,314.213235323631238
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,231.926560453447252,Barton,NVDA,70.691213364091894
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,140.472323423788936,Barton,NVDA,42.815962809460061
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,434.270392540997875,Barton,NVDA,132.365611410796589
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,3379.921944096583502,Barton,NVDA,1030.200175594233087
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,728.495933484028455,Barton,NVDA,222.045553420474164
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1171.479786551102961,Barton,NVDA,357.067027514631320
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2590.690908581827898,Barton,NVDA,789.642563667179161
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,359.574481652190116,Barton,NVDA,109.598298500441999
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,427.440105092243584,Barton,NVDA,130.283739863036175
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,520.958485279583442,Barton,NVDA,158.788141231996519
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2013.448371801417807,Barton,NVDA,613.699044086702770
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,227.239111909622039,Barton,NVDA,69.262479093653468
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,102.042442154236795,Barton,NVDA,31.102535373330245
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,930.146498359755810,Barton,NVDA,283.508643627776962
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,4827.599469656921428,Barton,NVDA,1471.452271264957062
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,609.578170991502361,Barton,NVDA,185.799420572628463
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,409.831150833209733,Barton,NVDA,124.916530776633351
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,95.563814204355538,Barton,NVDA,29.127849637396380
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1108.869938441746854,Barton,NVDA,337.983546421570964
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,376.612741222323052,Barton,NVDA,114.791559851234155
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,412.950818351491705,Barton,NVDA,125.867405405777703
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,245.265438649174087,Barton,NVDA,74.756903308047356
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,271.067913018589820,Barton,NVDA,82.621497244178272
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,150.682916573474586,Barton,NVDA,45.928151501894206
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,511.364182455525508,Barton,NVDA,155.863797824802646
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,110.856990186202694,Barton,NVDA,33.789209527499878
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,644.277597442018418,Barton,NVDA,196.375805416301432
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,235.862329577893917,Barton,NVDA,71.890835754835322
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,180.088973557683744,Barton,NVDA,54.891117383866245
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,138.742576152345265,Barton,NVDA,42.288735857995292
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1391.664086949475177,Barton,NVDA,424.179200128465652
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,100.382510559485084,Barton,NVDA,30.596588239440230
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1756.598981260614892,Barton,NVDA,535.411352355072154
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,240.755230922147575,Barton,NVDA,73.382192036840436
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,310.212154007460924,Barton,NVDA,94.552661515788927
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,649.479367146204936,Barton,NVDA,197.961304771401501
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,222.567096881768862,Barton,NVDA,67.838448958732783
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,575.747701449369288,Barton,NVDA,175.487893786155155
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2268.947167194371559,Barton,NVDA,691.575074430442100
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,1238.084327249050830,Barton,NVDA,377.368090869731759
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,596.549157397579506,Barton,NVDA,181.828177356280548
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,188.632200515914974,Barton,NVDA,57.495092877407913
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,685.179929277643851,Barton,NVDA,208.842835760855110
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,502.704191859770788,Barton,NVDA,153.224232775682680
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,262.631736056427542,Barton,NVDA,80.050150588394288
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,699.063474350524530,Barton,NVDA,213.074540163654603
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,292.819891258691314,Barton,NVDA,89.251499999601108
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,7172.907745381902714,Barton,NVDA,2186.302210830733202
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,152.029510210125977,Barton,NVDA,46.338593229211412
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,752.078482457062705,Barton,NVDA,229.233514117440279
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2038.910693140167496,Barton,NVDA,621.459959382404350
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,171.212953045871927,Barton,NVDA,52.185706418439160
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,668.946356601950697,Barton,NVDA,203.894842967639590
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,350.547417587178018,Barton,NVDA,106.846849461472672
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,121.816183407310945,Barton,NVDA,37.129571514402087
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,654.806120498716382,Barton,NVDA,199.584899141291999
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,2453.368445515330677,Barton,NVDA,747.786678263899034
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,366.366188844697888,Barton,NVDA,111.668410786474780
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,68.226955115518123,Barton,NVDA,20.795575253751515
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,377.338374818220927,Barton,NVDA,115.012732964186284
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,161.024195141321712,Barton,NVDA,49.080173108509321
Wastewater,Sanitary Line,Public,,Existing,Data From NVDA,573.812732690189364,Barton,NVDA,174.898115327230016
Combined,Combined Sewer,Public,,Existing, ,146.389315665230100,Barton,NVDA,44.619461986939349
Wastewater,Sanitary Line, ,,Existing, ,4288.134626565041799,Barton,NVDA,1307.023392352276232
Wastewater,Sanitary Line, ,Municipality Member Knowledge,Existing, ,5670.697330980014158,Barton,NVDA,1522.658477184089406
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,364.916474481202272,Barton,NVDA,111.226537862621242
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,194.662340746639359,Barton,NVDA,59.333079560917135
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,341.275185141759437,Barton,NVDA,104.020673102546738
Wastewater,Sanitary Line, ,Wastewater Division Plans,Existing, ,564.229318315669389,Barton,NVDA,171.977090719349121
